"elemento_grafo";"ci";"cj";"ck";"cl";"cm";"mean_absolute_error"
"A49";2;1;1;0;2;0.882258
"A49";2;1;1;1;0;2.10618
"A49";2;1;1;1;1;2.14388
"A49";2;1;1;1;2;2.68373
"A49";2;1;1;2;0;2.58302
"A49";2;1;1;2;1;2.56104
"A49";2;1;1;2;2;2.68213
"A49";2;1;2;0;0;2.35399
"A49";2;1;2;0;1;2.22689
"A49";2;1;2;0;2;2.41923
"A49";2;1;2;1;0;2.23093
"A49";2;1;2;1;1;2.25285
"A49";2;1;2;1;2;2.31199
"A49";2;1;2;2;0;3.52508
"A49";2;1;2;2;1;3.44908
"A49";2;1;2;2;2;3.75886
"A49";2;2;0;0;0;1.5852
"A49";2;2;0;0;1;1.47557
"A49";2;2;0;0;2;1.37458
"A49";2;2;0;1;0;2.20196
"A49";2;2;0;1;1;2.11905
"A49";2;2;0;1;2;2.06685
"A49";2;2;0;2;0;2.44554
"A49";2;2;0;2;1;2.34538
"A49";2;2;0;2;2;2.26342
"A49";2;2;1;0;0;2.28322
"A49";2;2;1;0;1;2.61671
"A49";2;2;1;0;2;2.45664
"A49";2;2;1;1;0;3.06473
"A49";2;2;1;1;1;3.11446
"A49";2;2;1;1;2;3.26554
"A49";2;2;1;2;0;4.64146
"A49";2;2;1;2;1;4.47453
"A49";2;2;1;2;2;4.40469
"A49";2;2;2;0;0;2.99347
"A49";2;2;2;0;1;2.82813
"A49";2;2;2;0;2;3.28928
"A49";2;2;2;1;0;2.40508
"A49";2;2;2;1;1;2.30863
"A49";2;2;2;1;2;2.45402
"A49";2;2;2;2;0;5.56215
"A49";2;2;2;2;1;5.507
"A49";2;2;2;2;2;5.8559
"A5";0;0;0;0;0;0.236096
"A5";0;0;0;0;1;0.232981
"A5";0;0;0;0;2;0.228953
"A5";0;0;0;1;0;0.564025
"A5";0;0;0;1;1;0.557501
"A5";0;0;0;1;2;0.548065
"A5";0;0;0;2;0;1.10185
"A5";0;0;0;2;1;1.09403
"A5";0;0;0;2;2;1.10914
"A5";0;0;1;0;0;0.234893
"A5";0;0;1;0;1;0.233188
"A5";0;0;1;0;2;0.231914
"A5";0;0;1;1;0;0.543807
"A5";0;0;1;1;1;0.537308
"A5";0;0;1;1;2;0.528612
"A5";0;0;1;2;0;1.11543
"A5";0;0;1;2;1;1.10161
"A5";0;0;1;2;2;1.09813
"A5";0;0;2;0;0;0.228084
"A5";0;0;2;0;1;0.227161
"A5";0;0;2;0;2;0.224961
"A5";0;0;2;1;0;0.549613
"A5";0;0;2;1;1;0.542666
"A5";0;0;2;1;2;0.53425
"A5";0;0;2;2;0;1.10718
"A5";0;0;2;2;1;1.0967
"A5";0;0;2;2;2;1.08088
"A5";0;1;0;0;0;0.246372
"A5";0;1;0;0;1;0.240276
"A5";0;1;0;0;2;0.233279
"A5";0;1;0;1;0;0.565129
"A5";0;1;0;1;1;0.555802
"A5";0;1;0;1;2;0.56667
"A5";0;1;0;2;0;1.11506
"A5";0;1;0;2;1;1.14174
"A5";0;1;0;2;2;1.10972
"A5";0;1;1;0;0;0.254208
"A5";0;1;1;0;1;0.256894
"A5";0;1;1;0;2;0.254318
"A5";0;1;1;1;0;0.61535
"A5";0;1;1;1;1;0.614386
"A5";0;1;1;1;2;0.621067
"A5";0;1;1;2;0;1.15307
"A5";0;1;1;2;1;1.142
"A5";0;1;1;2;2;1.14275
"A5";0;1;2;0;0;0.290349
"A5";0;1;2;0;1;0.282541
"A5";0;1;2;0;2;0.268372
"A5";0;1;2;1;0;0.617554
"A5";0;1;2;1;1;0.614195
"A5";0;1;2;1;2;0.613204
"A5";0;1;2;2;0;1.18838
"A5";0;1;2;2;1;1.18354
"A5";0;1;2;2;2;1.18306
"A5";0;2;0;0;0;0.24271
"A5";0;2;0;0;1;0.265249
"A5";0;2;0;0;2;0.258619
"A5";0;2;0;1;0;0.573938
"A5";0;2;0;1;1;0.57142
"A5";0;2;0;1;2;0.566458
"A5";0;2;0;2;0;1.15707
"A5";0;2;0;2;1;1.15593
"A5";0;2;0;2;2;1.18327
"A5";0;2;1;0;0;0.283968
"A5";0;2;1;0;1;0.284188
"A5";0;2;1;0;2;0.303636
"A5";0;2;1;1;0;0.608338
"A5";0;2;1;1;1;0.600381
"A5";0;2;1;1;2;0.623744
"A5";0;2;1;2;0;1.1849
"A5";0;2;1;2;1;1.22892
"A5";0;2;1;2;2;1.32451
"A5";0;2;2;0;0;0.276283
"A5";0;2;2;0;1;0.281812
"A5";0;2;2;0;2;0.299909
"A5";0;2;2;1;0;0.589501
"A5";0;2;2;1;1;0.609911
"A5";0;2;2;1;2;0.63135
"A5";0;2;2;2;0;1.19739
"A5";0;2;2;2;1;1.17734
"A5";0;2;2;2;2;1.21078
"A5";1;0;0;0;0;0.727814
"A5";1;0;0;0;1;0.843658
"A5";1;0;0;0;2;0.900484
"A5";1;0;0;1;0;0.825159
"A5";1;0;0;1;1;0.866553
"A5";1;0;0;1;2;0.903391
"A5";1;0;0;2;0;1.24905
"A5";1;0;0;2;1;1.25667
"A5";1;0;0;2;2;1.36457
"A5";1;0;1;0;0;0.687277
"A5";1;0;1;0;1;0.725561
"A5";1;0;1;0;2;0.811201
"A5";1;0;1;1;0;1.16494
"A5";1;0;1;1;1;1.21459
"A5";1;0;1;1;2;1.274
"A5";1;0;1;2;0;1.80859
"A5";1;0;1;2;1;1.87748
"A5";1;0;1;2;2;2.03289
"A5";1;0;2;0;0;0.463564
"A5";1;0;2;0;1;0.465015
"A5";1;0;2;0;2;0.473856
"A5";1;0;2;1;0;0.974938
"A5";1;0;2;1;1;1.05588
"A5";1;0;2;1;2;1.14372
"A5";1;0;2;2;0;1.46903
"A5";1;0;2;2;1;1.48293
"A5";1;0;2;2;2;1.53532
"A5";1;1;0;0;0;0.659829
"A5";1;1;0;0;1;0.68054
"A5";1;1;0;0;2;0.828043
"A5";1;1;0;1;0;0.903753
"A5";1;1;0;1;1;0.968347
"A5";1;1;0;1;2;1.00395
"A5";1;1;0;2;0;1.46096
"A5";1;1;0;2;1;1.50153
"A5";1;1;0;2;2;1.60429
"A5";1;1;1;0;0;0.888064
"A5";1;1;1;0;1;0.980408
"A5";1;1;1;0;2;1.05422
"A5";1;1;1;1;0;1.32236
"A5";1;1;1;1;1;1.35169
"A5";1;1;1;1;2;1.44956
"A5";1;1;1;2;0;1.84333
"A5";1;1;1;2;1;2.05617
"A5";1;1;1;2;2;2.26054
"A5";1;1;2;0;0;0.796436
"A5";1;1;2;0;1;0.823113
"A5";1;1;2;0;2;0.899321
"A5";1;1;2;1;0;1.45714
"A5";1;1;2;1;1;1.43296
"A5";1;1;2;1;2;1.41798
"A5";1;1;2;2;0;1.66606
"A5";1;1;2;2;1;1.73742
"A5";1;1;2;2;2;1.84295
"A5";1;2;0;0;0;0.807444
"A5";1;2;0;0;1;0.870896
"A5";1;2;0;0;2;0.90027
"A5";1;2;0;1;0;1.3826
"A5";1;2;0;1;1;1.40906
"A5";1;2;0;1;2;1.45887
"A5";1;2;0;2;0;1.79151
"A5";1;2;0;2;1;1.80793
"A5";1;2;0;2;2;1.87046
"A5";1;2;1;0;0;0.668963
"A5";1;2;1;0;1;0.662883
"A5";1;2;1;0;2;0.682744
"A5";1;2;1;1;0;1.31854
"A5";1;2;1;1;1;1.33522
"A5";1;2;1;1;2;1.66906
"A5";1;2;1;2;0;1.82929
"A5";1;2;1;2;1;1.95525
"A5";1;2;1;2;2;2.25141
"A5";1;2;2;0;0;1.6647
"A5";1;2;2;0;1;1.68209
"A5";1;2;2;0;2;1.85679
"A5";1;2;2;1;0;2.38653
"A5";1;2;2;1;1;2.83423
"A5";1;2;2;1;2;3.73847
"A5";1;2;2;2;0;2.40489
"A5";1;2;2;2;1;2.44551
"A5";1;2;2;2;2;2.71198
"A5";2;0;0;0;0;0.591356
"A5";2;0;0;0;1;0.659523
"A5";2;0;0;0;2;0.810065
"A5";2;0;0;1;0;0.941788
"A5";2;0;0;1;1;1.09206
"A5";2;0;0;1;2;1.59903
"A5";2;0;0;2;0;1.52648
"A5";2;0;0;2;1;1.55632
"A5";2;0;0;2;2;1.62623
"A5";2;0;1;0;0;1.12492
"A5";2;0;1;0;1;1.19856
"A5";2;0;1;0;2;1.5886
"A5";2;0;1;1;0;1.46452
"A5";2;0;1;1;1;1.79334
"A5";2;0;1;1;2;2.36584
"A5";2;0;1;2;0;1.5956
"A5";2;0;1;2;1;1.60418
"A5";2;0;1;2;2;1.64838
"A5";2;0;2;0;0;1.92937
"A5";2;0;2;0;1;1.8381
"A5";2;0;2;0;2;2.13697
"A5";2;0;2;1;0;1.69998
"A5";2;0;2;1;1;1.61158
"A5";2;0;2;1;2;1.7432
"A5";2;0;2;2;0;1.73695
"A5";2;0;2;2;1;1.78821
"A5";2;0;2;2;2;2.02087
"A5";2;1;0;0;0;0.847098
"A5";2;1;0;0;1;0.872298
"A5";2;1;0;0;2;1.01491
"A5";2;1;0;1;0;1.39555
"A5";2;1;0;1;1;1.47336
"A5";2;1;0;1;2;1.60492
"A5";2;1;0;2;0;1.65407
"A5";2;1;0;2;1;1.69811
"A5";2;1;0;2;2;1.84687
"A5";2;1;1;0;0;0.879051
"A5";2;1;1;0;1;0.90183
"A5";2;1;1;0;2;1.13177
"A5";2;1;1;1;0;1.27095
"A5";2;1;1;1;1;1.24066
"A5";2;1;1;1;2;1.28433
"A5";2;1;1;2;0;1.80131
"A5";2;1;1;2;1;1.8325
"A5";2;1;1;2;2;1.91185
"A5";2;1;2;0;0;1.36095
"A5";2;1;2;0;1;1.57086
"A5";2;1;2;0;2;1.69503
"A5";2;1;2;1;0;1.7095
"A5";2;1;2;1;1;1.7402
"A5";2;1;2;1;2;1.83054
"A5";2;1;2;2;0;2.23281
"A5";2;1;2;2;1;2.21402
"A5";2;1;2;2;2;2.29285
"A5";2;2;0;0;0;1.11234
"A5";2;2;0;0;1;1.11252
"A5";2;2;0;0;2;1.22679
"A5";2;2;0;1;0;1.49792
"A5";2;2;0;1;1;1.38249
"A5";2;2;0;1;2;1.53562
"A5";2;2;0;2;0;1.74621
"A5";2;2;0;2;1;1.78888
"A5";2;2;0;2;2;1.77684
"A5";2;2;1;0;0;1.52256
"A5";2;2;1;0;1;1.57168
"A5";2;2;1;0;2;1.79772
"A5";2;2;1;1;0;1.45912
"A5";2;2;1;1;1;1.4744
"A5";2;2;1;1;2;1.7448
"A5";2;2;1;2;0;2.26187
"A5";2;2;1;2;1;2.22613
"A5";2;2;1;2;2;2.22858
"A5";2;2;2;0;0;1.09802
"A5";2;2;2;0;1;1.15822
"A5";2;2;2;0;2;1.17063
"A5";2;2;2;1;0;1.77879
"A5";2;2;2;1;1;1.77078
"A5";2;2;2;1;2;1.87025
"A5";2;2;2;2;0;2.09908
"A5";2;2;2;2;1;2.1141
"A5";2;2;2;2;2;2.263
"A50";0;0;0;0;0;0.153905
"A50";0;0;0;0;1;0.155256
"A50";0;0;0;0;2;0.155444
"A50";0;0;0;1;0;0.410517
"A50";0;0;0;1;1;0.409374
"A50";0;0;0;1;2;0.403033
"A50";0;0;0;2;0;0.802354
"A50";0;0;0;2;1;0.789551
"A50";0;0;0;2;2;0.786083
"A50";0;0;1;0;0;0.156354
"A50";0;0;1;0;1;0.154547
"A50";0;0;1;0;2;0.149565
"A50";0;0;1;1;0;0.406758
"A50";0;0;1;1;1;0.400289
"A50";0;0;1;1;2;0.405294
"A50";0;0;1;2;0;0.787342
"A50";0;0;1;2;1;0.787566
"A50";0;0;1;2;2;0.785047
"A50";0;0;2;0;0;0.15594
"A50";0;0;2;0;1;0.15534
"A50";0;0;2;0;2;0.152181
"A50";0;0;2;1;0;0.412015
"A50";0;0;2;1;1;0.416307
"A50";0;0;2;1;2;0.408448
"A50";0;0;2;2;0;0.778318
"A50";0;0;2;2;1;0.773042
"A50";0;0;2;2;2;0.781399
"A50";0;1;0;0;0;0.162767
"A50";0;1;0;0;1;0.161413
"A50";0;1;0;0;2;0.160401
"A50";0;1;0;1;0;0.420988
"A50";0;1;0;1;1;0.422086
"A50";0;1;0;1;2;0.417971
"A50";0;1;0;2;0;0.782407
"A50";0;1;0;2;1;0.803176
"A50";0;1;0;2;2;0.798149
"A50";0;1;1;0;0;0.166486
"A50";0;1;1;0;1;0.168126
"A50";0;1;1;0;2;0.17113
"A50";0;1;1;1;0;0.419738
"A50";0;1;1;1;1;0.420865
"A50";0;1;1;1;2;0.429793
"A50";0;1;1;2;0;0.826069
"A50";0;1;1;2;1;0.838018
"A50";0;1;1;2;2;0.82961
"A50";0;1;2;0;0;0.176862
"A50";0;1;2;0;1;0.179328
"A50";0;1;2;0;2;0.179609
"A50";0;1;2;1;0;0.414018
"A50";0;1;2;1;1;0.41877
"A50";0;1;2;1;2;0.41933
"A50";0;1;2;2;0;0.813272
"A50";0;1;2;2;1;0.813946
"A50";0;1;2;2;2;0.811785
"A50";0;2;0;0;0;0.157326
"A50";0;2;0;0;1;0.169572
"A50";0;2;0;0;2;0.170663
"A50";0;2;0;1;0;0.417794
"A50";0;2;0;1;1;0.415045
"A50";0;2;0;1;2;0.412783
"A50";0;2;0;2;0;0.802518
"A50";0;2;0;2;1;0.811588
"A50";0;2;0;2;2;0.826628
"A50";0;2;1;0;0;0.179655
"A50";0;2;1;0;1;0.186515
"A50";0;2;1;0;2;0.194256
"A50";0;2;1;1;0;0.435262
"A50";0;2;1;1;1;0.43841
"A50";0;2;1;1;2;0.455558
"A50";0;2;1;2;0;0.837104
"A50";0;2;1;2;1;0.851689
"A50";0;2;1;2;2;0.879178
"A50";0;2;2;0;0;0.18004
"A50";0;2;2;0;1;0.181975
"A50";0;2;2;0;2;0.187599
"A50";0;2;2;1;0;0.430506
"A50";0;2;2;1;1;0.437296
"A50";0;2;2;1;2;0.447148
"A50";0;2;2;2;0;0.820749
"A50";0;2;2;2;1;0.817146
"A50";0;2;2;2;2;0.814698
"A50";1;0;0;0;0;0.311615
"A50";1;0;0;0;1;0.318501
"A50";1;0;0;0;2;0.362877
"A50";1;0;0;1;0;0.506015
"A50";1;0;0;1;1;0.513218
"A50";1;0;0;1;2;0.531923
"A50";1;0;0;2;0;1.1156
"A50";1;0;0;2;1;1.12131
"A50";1;0;0;2;2;1.20183
"A50";1;0;1;0;0;0.340775
"A50";1;0;1;0;1;0.367032
"A50";1;0;1;0;2;0.42782
"A50";1;0;1;1;0;0.538613
"A50";1;0;1;1;1;0.53032
"A50";1;0;1;1;2;0.542853
"A50";1;0;1;2;0;0.936987
"A50";1;0;1;2;1;0.93604
"A50";1;0;1;2;2;0.980741
"A50";1;0;2;0;0;0.4947
"A50";1;0;2;0;1;0.506085
"A50";1;0;2;0;2;0.514909
"A50";1;0;2;1;0;0.663563
"A50";1;0;2;1;1;0.682057
"A50";1;0;2;1;2;0.802498
"A50";1;0;2;2;0;0.980284
"A50";1;0;2;2;1;1.00305
"A50";1;0;2;2;2;1.08991
"A50";1;1;0;0;0;0.411377
"A50";1;1;0;0;1;0.415515
"A50";1;1;0;0;2;0.440494
"A50";1;1;0;1;0;0.593543
"A50";1;1;0;1;1;0.639748
"A50";1;1;0;1;2;0.814732
"A50";1;1;0;2;0;0.980695
"A50";1;1;0;2;1;1.00815
"A50";1;1;0;2;2;1.04796
"A50";1;1;1;0;0;0.391784
"A50";1;1;1;0;1;0.368931
"A50";1;1;1;0;2;0.418463
"A50";1;1;1;1;0;0.704674
"A50";1;1;1;1;1;0.724511
"A50";1;1;1;1;2;0.752297
"A50";1;1;1;2;0;1.278
"A50";1;1;1;2;1;1.3166
"A50";1;1;1;2;2;1.38261
"A50";1;1;2;0;0;0.391286
"A50";1;1;2;0;1;0.432126
"A50";1;1;2;0;2;0.459813
"A50";1;1;2;1;0;0.747303
"A50";1;1;2;1;1;0.764314
"A50";1;1;2;1;2;0.860861
"A50";1;1;2;2;0;1.05248
"A50";1;1;2;2;1;1.06815
"A50";1;1;2;2;2;1.09392
"A50";1;2;0;0;0;0.461033
"A50";1;2;0;0;1;0.496063
"A50";1;2;0;0;2;0.500596
"A50";1;2;0;1;0;0.551469
"A50";1;2;0;1;1;0.558877
"A50";1;2;0;1;2;0.585217
"A50";1;2;0;2;0;1.31093
"A50";1;2;0;2;1;1.30025
"A50";1;2;0;2;2;1.52323
"A50";1;2;1;0;0;0.518087
"A50";1;2;1;0;1;0.545474
"A50";1;2;1;0;2;0.581133
"A50";1;2;1;1;0;0.600209
"A50";1;2;1;1;1;0.593931
"A50";1;2;1;1;2;0.6123
"A50";1;2;1;2;0;1.35298
"A50";1;2;1;2;1;1.35525
"A50";1;2;1;2;2;1.39074
"A50";1;2;2;0;0;1.07874
"A50";1;2;2;0;1;1.07817
"A50";1;2;2;0;2;1.0897
"A50";1;2;2;1;0;0.907494
"A50";1;2;2;1;1;0.955265
"A50";1;2;2;1;2;1.05387
"A50";1;2;2;2;0;1.03397
"A50";1;2;2;2;1;1.01533
"A50";1;2;2;2;2;1.01701
"A50";2;0;0;0;0;0.374991
"A50";2;0;0;0;1;0.388814
"A50";2;0;0;0;2;0.44473
"A50";2;0;0;1;0;0.708332
"A50";2;0;0;1;1;0.689546
"A50";2;0;0;1;2;0.747122
"A50";2;0;0;2;0;1.09678
"A50";2;0;0;2;1;1.14137
"A50";2;0;0;2;2;1.19837
"A50";2;0;1;0;0;0.594795
"A50";2;0;1;0;1;0.633981
"A50";2;0;1;0;2;0.73667
"A50";2;0;1;1;0;0.850996
"A50";2;0;1;1;1;0.8541
"A50";2;0;1;1;2;1.01067
"A50";2;0;1;2;0;1.12747
"A50";2;0;1;2;1;1.19664
"A50";2;0;1;2;2;1.32383
"A50";2;0;2;0;0;0.630217
"A50";2;0;2;0;1;0.69739
"A50";2;0;2;0;2;0.826324
"A50";2;0;2;1;0;0.938337
"A50";2;0;2;1;1;0.942728
"A50";2;0;2;1;2;1.14408
"A50";2;0;2;2;0;1.32987
"A50";2;0;2;2;1;1.36603
"A50";2;0;2;2;2;1.4965
"A50";2;1;0;0;0;0.674208
"A50";2;1;0;0;1;0.645389
"A50";2;1;0;0;2;0.671462
"A50";2;1;0;1;0;0.962435
"A50";2;1;0;1;1;0.970851
"A50";2;1;0;1;2;1.02317
"A50";2;1;0;2;0;1.03748
"A50";2;1;0;2;1;1.05923
"A50";2;1;0;2;2;1.10046
"A50";2;1;1;0;0;0.89553
"A50";2;1;1;0;1;0.917832
"A50";2;1;1;0;2;1.07196
"A50";2;1;1;1;0;0.957329
"A50";2;1;1;1;1;0.968306
"A50";2;1;1;1;2;1.02407
"A50";2;1;1;2;0;1.13514
"A50";2;1;1;2;1;1.14513
"A50";2;1;1;2;2;1.24953
"A50";2;1;2;0;0;0.879503
"A50";2;1;2;0;1;0.925658
"A50";2;1;2;0;2;1.10729
"A50";2;1;2;1;0;1.24071
"A50";2;1;2;1;1;1.24725
"A50";2;1;2;1;2;1.2575
"A50";2;1;2;2;0;1.36443
"A50";2;1;2;2;1;1.3967
"A50";2;1;2;2;2;1.65643
"A50";2;2;0;0;0;0.644931
"A50";2;2;0;0;1;0.6688
"A50";2;2;0;0;2;0.915697
"A50";2;2;0;1;0;0.867871
"A50";2;2;0;1;1;0.895168
"A50";2;2;0;1;2;1.11616
"A50";2;2;0;2;0;1.46314
"A50";2;2;0;2;1;1.49317
"A50";2;2;0;2;2;1.55513
"A50";2;2;1;0;0;0.952985
"A50";2;2;1;0;1;0.947616
"A50";2;2;1;0;2;1.04128
"A50";2;2;1;1;0;1.01547
"A50";2;2;1;1;1;1.05793
"A50";2;2;1;1;2;1.08173
"A50";2;2;1;2;0;1.6776
"A50";2;2;1;2;1;1.68753
"A50";2;2;1;2;2;1.7197
"A50";2;2;2;0;0;1.13336
"A50";2;2;2;0;1;1.06703
"A50";2;2;2;0;2;1.33176
"A50";2;2;2;1;0;1.5245
"A50";2;2;2;1;1;1.54178
"A50";2;2;2;1;2;1.58086
"A50";2;2;2;2;0;1.46984
"A50";2;2;2;2;1;1.50905
"A50";2;2;2;2;2;1.68164
"A51";0;0;0;0;0;0.148442
"A51";0;0;0;0;1;0.147319
"A51";0;0;0;0;2;0.144422
"A51";0;0;0;1;0;0.406395
"A51";0;0;0;1;1;0.39717
"A51";0;0;0;1;2;0.393699
"A51";0;0;0;2;0;0.77862
"A51";0;0;0;2;1;0.782866
"A51";0;0;0;2;2;0.780699
"A51";0;0;1;0;0;0.14843
"A51";0;0;1;0;1;0.146286
"A51";0;0;1;0;2;0.142843
"A51";0;0;1;1;0;0.406364
"A51";0;0;1;1;1;0.401715
"A51";0;0;1;1;2;0.409152
"A51";0;0;1;2;0;0.790391
"A51";0;0;1;2;1;0.800512
"A51";0;0;1;2;2;0.7881
"A51";0;0;2;0;0;0.151194
"A51";0;0;2;0;1;0.149735
"A51";0;0;2;0;2;0.150414
"A51";0;0;2;1;0;0.412101
"A51";0;0;2;1;1;0.407169
"A51";0;0;2;1;2;0.40663
"A51";0;0;2;2;0;0.783348
"A51";0;0;2;2;1;0.774061
"A51";0;0;2;2;2;0.771214
"A51";0;1;0;0;0;0.163373
"A51";0;1;0;0;1;0.16067
"A51";0;1;0;0;2;0.156815
"A51";0;1;0;1;0;0.409912
"A51";0;1;0;1;1;0.409999
"A51";0;1;0;1;2;0.414553
"A51";0;1;0;2;0;0.795227
"A51";0;1;0;2;1;0.822552
"A51";0;1;0;2;2;0.787922
"A51";0;1;1;0;0;0.166262
"A51";0;1;1;0;1;0.1632
"A51";0;1;1;0;2;0.164305
"A51";0;1;1;1;0;0.424471
"A51";0;1;1;1;1;0.425596
"A51";0;1;1;1;2;0.438607
"A51";0;1;1;2;0;0.811479
"A51";0;1;1;2;1;0.81781
"A51";0;1;1;2;2;0.813439
"A51";0;1;2;0;0;0.196721
"A51";0;1;2;0;1;0.190958
"A51";0;1;2;0;2;0.173077
"A51";0;1;2;1;0;0.424402
"A51";0;1;2;1;1;0.414198
"A51";0;1;2;1;2;0.421009
"A51";0;1;2;2;0;0.810496
"A51";0;1;2;2;1;0.811867
"A51";0;1;2;2;2;0.805415
"A51";0;2;0;0;0;0.154784
"A51";0;2;0;0;1;0.159161
"A51";0;2;0;0;2;0.159585
"A51";0;2;0;1;0;0.415044
"A51";0;2;0;1;1;0.413101
"A51";0;2;0;1;2;0.414469
"A51";0;2;0;2;0;0.814601
"A51";0;2;0;2;1;0.815573
"A51";0;2;0;2;2;0.814809
"A51";0;2;1;0;0;0.176293
"A51";0;2;1;0;1;0.178266
"A51";0;2;1;0;2;0.187961
"A51";0;2;1;1;0;0.439246
"A51";0;2;1;1;1;0.442955
"A51";0;2;1;1;2;0.44519
"A51";0;2;1;2;0;0.840078
"A51";0;2;1;2;1;0.856304
"A51";0;2;1;2;2;0.893808
"A51";0;2;2;0;0;0.180576
"A51";0;2;2;0;1;0.183459
"A51";0;2;2;0;2;0.189585
"A51";0;2;2;1;0;0.43688
"A51";0;2;2;1;1;0.44117
"A51";0;2;2;1;2;0.451185
"A51";0;2;2;2;0;0.808235
"A51";0;2;2;2;1;0.80492
"A51";0;2;2;2;2;0.812328
"A51";1;0;0;0;0;0.361729
"A51";1;0;0;0;1;0.409803
"A51";1;0;0;0;2;0.495253
"A51";1;0;0;1;0;0.495328
"A51";1;0;0;1;1;0.502641
"A51";1;0;0;1;2;0.512868
"A51";1;0;0;2;0;0.912215
"A51";1;0;0;2;1;0.924582
"A51";1;0;0;2;2;0.977995
"A51";1;0;1;0;0;0.319254
"A51";1;0;1;0;1;0.393598
"A51";1;0;1;0;2;0.535291
"A51";1;0;1;1;0;0.497581
"A51";1;0;1;1;1;0.5068
"A51";1;0;1;1;2;0.531848
"A51";1;0;1;2;0;0.957
"A51";1;0;1;2;1;1.001
"A51";1;0;1;2;2;1.02188
"A51";1;0;2;0;0;0.44892
"A51";1;0;2;0;1;0.464944
"A51";1;0;2;0;2;0.533861
"A51";1;0;2;1;0;0.742268
"A51";1;0;2;1;1;0.784042
"A51";1;0;2;1;2;0.864248
"A51";1;0;2;2;0;1.0288
"A51";1;0;2;2;1;1.07094
"A51";1;0;2;2;2;1.14329
"A51";1;1;0;0;0;0.343332
"A51";1;1;0;0;1;0.374656
"A51";1;1;0;0;2;0.402074
"A51";1;1;0;1;0;0.628987
"A51";1;1;0;1;1;0.61044
"A51";1;1;0;1;2;0.621532
"A51";1;1;0;2;0;1.05356
"A51";1;1;0;2;1;1.08843
"A51";1;1;0;2;2;1.20907
"A51";1;1;1;0;0;0.339025
"A51";1;1;1;0;1;0.321073
"A51";1;1;1;0;2;0.360256
"A51";1;1;1;1;0;0.670908
"A51";1;1;1;1;1;0.718225
"A51";1;1;1;1;2;1.00089
"A51";1;1;1;2;0;1.08991
"A51";1;1;1;2;1;1.12958
"A51";1;1;1;2;2;1.26116
"A51";1;1;2;0;0;0.603163
"A51";1;1;2;0;1;0.64995
"A51";1;1;2;0;2;0.699772
"A51";1;1;2;1;0;0.700841
"A51";1;1;2;1;1;0.717537
"A51";1;1;2;1;2;0.778648
"A51";1;1;2;2;0;1.01518
"A51";1;1;2;2;1;1.04798
"A51";1;1;2;2;2;1.12864
"A51";1;2;0;0;0;0.404119
"A51";1;2;0;0;1;0.474324
"A51";1;2;0;0;2;0.444624
"A51";1;2;0;1;0;0.706181
"A51";1;2;0;1;1;0.798029
"A51";1;2;0;1;2;0.949954
"A51";1;2;0;2;0;1.44152
"A51";1;2;0;2;1;1.71543
"A51";1;2;0;2;2;2.201
"A51";1;2;1;0;0;0.442937
"A51";1;2;1;0;1;0.485965
"A51";1;2;1;0;2;0.590782
"A51";1;2;1;1;0;0.948022
"A51";1;2;1;1;1;1.01113
"A51";1;2;1;1;2;1.18092
"A51";1;2;1;2;0;1.16403
"A51";1;2;1;2;1;1.15292
"A51";1;2;1;2;2;1.29552
"A51";1;2;2;0;0;1.0199
"A51";1;2;2;0;1;1.02474
"A51";1;2;2;0;2;1.16033
"A51";1;2;2;1;0;1.21565
"A51";1;2;2;1;1;1.40892
"A51";1;2;2;1;2;1.79436
"A51";1;2;2;2;0;1.19054
"A51";1;2;2;2;1;1.21867
"A51";1;2;2;2;2;1.43305
"A51";2;0;0;0;0;0.335823
"A51";2;0;0;0;1;0.33131
"A51";2;0;0;0;2;0.375262
"A51";2;0;0;1;0;0.627114
"A51";2;0;0;1;1;0.634987
"A51";2;0;0;1;2;0.668622
"A51";2;0;0;2;0;1.10115
"A51";2;0;0;2;1;1.16698
"A51";2;0;0;2;2;1.31751
"A51";2;0;1;0;0;0.575965
"A51";2;0;1;0;1;0.611642
"A51";2;0;1;0;2;0.721037
"A51";2;0;1;1;0;1.14235
"A51";2;0;1;1;1;1.1841
"A51";2;0;1;1;2;1.31054
"A51";2;0;1;2;0;1.03401
"A51";2;0;1;2;1;1.05096
"A51";2;0;1;2;2;1.2164
"A51";2;0;2;0;0;0.586432
"A51";2;0;2;0;1;0.605605
"A51";2;0;2;0;2;0.720367
"A51";2;0;2;1;0;1.03167
"A51";2;0;2;1;1;1.05732
"A51";2;0;2;1;2;1.03766
"A51";2;0;2;2;0;1.41412
"A51";2;0;2;2;1;1.46317
"A51";2;0;2;2;2;1.51157
"A51";2;1;0;0;0;0.854395
"A51";2;1;0;0;1;0.975798
"A51";2;1;0;0;2;1.0062
"A51";2;1;0;1;0;0.734147
"A51";2;1;0;1;1;0.760311
"A51";2;1;0;1;2;0.93149
"A51";2;1;0;2;0;1.10179
"A51";2;1;0;2;1;1.09964
"A51";2;1;0;2;2;1.16631
"A51";2;1;1;0;0;0.680757
"A51";2;1;1;0;1;0.721515
"A51";2;1;1;0;2;0.748419
"A51";2;1;1;1;0;0.889136
"A51";2;1;1;1;1;0.91657
"A51";2;1;1;1;2;1.00406
"A51";2;1;1;2;0;1.22327
"A51";2;1;1;2;1;1.3224
